iteration,best_value,best_point,regret,dataset_size,batch_mean,batch_max,algorithm,dataset,bo_seed,bo_run,ground_truth_best,n_nodes,n_edges,density
37,1.2314257621765137,761751,0.29876577854156494,42,1.0343436002731323,1.0343436002731323,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
38,1.2314257621765137,761751,0.29876577854156494,43,0.9171181917190552,0.9171181917190552,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
39,1.2314257621765137,761751,0.29876577854156494,44,1.216491937637329,1.216491937637329,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
40,1.2314257621765137,761751,0.29876577854156494,45,-0.7597783803939819,-0.7597783803939819,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
41,1.2314257621765137,761751,0.29876577854156494,46,1.0096855163574219,1.0096855163574219,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
42,1.2314257621765137,761751,0.29876577854156494,47,1.038564682006836,1.038564682006836,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
43,1.2314257621765137,761751,0.29876577854156494,48,0.4605768918991089,0.4605768918991089,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
44,1.2314257621765137,761751,0.29876577854156494,49,0.8731748461723328,0.8731748461723328,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
45,1.2314257621765137,761751,0.29876577854156494,50,0.6300395727157593,0.6300395727157593,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
46,1.2314257621765137,761751,0.29876577854156494,51,-0.14970412850379944,-0.14970412850379944,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
47,1.2314257621765137,761751,0.29876577854156494,52,-1.357082486152649,-1.357082486152649,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
48,1.2314257621765137,761751,0.29876577854156494,53,-1.112760066986084,-1.112760066986084,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
49,1.2314257621765137,761751,0.29876577854156494,54,1.1645197868347168,1.1645197868347168,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
50,1.2314257621765137,761751,0.29876577854156494,55,-0.5771561861038208,-0.5771561861038208,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
51,1.2314257621765137,761751,0.29876577854156494,56,0.5210005640983582,0.5210005640983582,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
52,1.2314257621765137,761751,0.29876577854156494,57,-0.10145055502653122,-0.10145055502653122,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
53,1.2314257621765137,761751,0.29876577854156494,58,0.834894061088562,0.834894061088562,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
54,1.2314257621765137,761751,0.29876577854156494,59,0.6841520071029663,0.6841520071029663,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
55,1.2314257621765137,761751,0.29876577854156494,60,-0.1979697197675705,-0.1979697197675705,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
56,1.2314257621765137,761751,0.29876577854156494,61,-0.44008567929267883,-0.44008567929267883,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
57,1.2314257621765137,761751,0.29876577854156494,62,-0.32284000515937805,-0.32284000515937805,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
58,1.2314257621765137,761751,0.29876577854156494,63,0.5110515356063843,0.5110515356063843,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
59,1.2314257621765137,761751,0.29876577854156494,64,1.0142292976379395,1.0142292976379395,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
60,1.2314257621765137,761751,0.29876577854156494,65,-0.34689024090766907,-0.34689024090766907,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
61,1.2314257621765137,761751,0.29876577854156494,66,-0.8263081312179565,-0.8263081312179565,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
62,1.2314257621765137,761751,0.29876577854156494,67,0.15952813625335693,0.15952813625335693,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
63,1.2314257621765137,761751,0.29876577854156494,68,-0.8401787877082825,-0.8401787877082825,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
64,1.2314257621765137,761751,0.29876577854156494,69,-0.4730638861656189,-0.4730638861656189,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
65,1.2314257621765137,761751,0.29876577854156494,70,0.331449955701828,0.331449955701828,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
66,1.2314257621765137,761751,0.29876577854156494,71,-0.48791787028312683,-0.48791787028312683,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
67,1.2314257621765137,761751,0.29876577854156494,72,0.46026021242141724,0.46026021242141724,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
68,1.2314257621765137,761751,0.29876577854156494,73,0.21502409875392914,0.21502409875392914,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
69,1.2314257621765137,761751,0.29876577854156494,74,-0.9160711169242859,-0.9160711169242859,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
70,1.2314257621765137,761751,0.29876577854156494,75,0.9261218309402466,0.9261218309402466,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
71,1.2314257621765137,761751,0.29876577854156494,76,1.024646520614624,1.024646520614624,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
72,1.2314257621765137,761751,0.29876577854156494,77,0.19408950209617615,0.19408950209617615,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
73,1.2314257621765137,761751,0.29876577854156494,78,0.08232343941926956,0.08232343941926956,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
74,1.2314257621765137,761751,0.29876577854156494,79,0.009928778745234013,0.009928778745234013,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
75,1.2314257621765137,761751,0.29876577854156494,80,-2.513227939605713,-2.513227939605713,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
76,1.2314257621765137,761751,0.29876577854156494,81,-0.054019249975681305,-0.054019249975681305,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
77,1.2314257621765137,761751,0.29876577854156494,82,0.5096656680107117,0.5096656680107117,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
78,1.2314257621765137,761751,0.29876577854156494,83,0.7604649066925049,0.7604649066925049,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
79,1.2314257621765137,761751,0.29876577854156494,84,-0.061230145394802094,-0.061230145394802094,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
80,1.2314257621765137,761751,0.29876577854156494,85,-0.5224988460540771,-0.5224988460540771,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
81,1.2314257621765137,761751,0.29876577854156494,86,0.2871794104576111,0.2871794104576111,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
82,1.2314257621765137,761751,0.29876577854156494,87,1.1139065027236938,1.1139065027236938,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
83,1.2314257621765137,761751,0.29876577854156494,88,-0.8351013660430908,-0.8351013660430908,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
84,1.2314257621765137,761751,0.29876577854156494,89,0.24110379815101624,0.24110379815101624,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
85,1.2314257621765137,761751,0.29876577854156494,90,1.0130935907363892,1.0130935907363892,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
86,1.2314257621765137,761751,0.29876577854156494,91,-0.6482874155044556,-0.6482874155044556,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
87,1.2314257621765137,761751,0.29876577854156494,92,0.8902953863143921,0.8902953863143921,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
88,1.2314257621765137,761751,0.29876577854156494,93,0.6176255941390991,0.6176255941390991,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
89,1.2314257621765137,761751,0.29876577854156494,94,-0.7201204895973206,-0.7201204895973206,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
90,1.2314257621765137,761751,0.29876577854156494,95,0.8828157186508179,0.8828157186508179,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
91,1.2314257621765137,761751,0.29876577854156494,96,0.506809413433075,0.506809413433075,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
92,1.2314257621765137,761751,0.29876577854156494,97,0.5406023263931274,0.5406023263931274,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
93,1.2529503107070923,330520,0.27724123001098633,98,1.2529503107070923,1.2529503107070923,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
94,1.2529503107070923,330520,0.27724123001098633,99,0.506812572479248,0.506812572479248,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
95,1.2529503107070923,330520,0.27724123001098633,100,0.04565178602933884,0.04565178602933884,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
96,1.2529503107070923,330520,0.27724123001098633,101,0.6611359715461731,0.6611359715461731,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
97,1.2529503107070923,330520,0.27724123001098633,102,-0.3039131760597229,-0.3039131760597229,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
98,1.2529503107070923,330520,0.27724123001098633,103,0.43603596091270447,0.43603596091270447,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
99,1.2529503107070923,330520,0.27724123001098633,104,-2.3270301818847656,-2.3270301818847656,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
100,1.2529503107070923,330520,0.27724123001098633,105,-1.5841459035873413,-1.5841459035873413,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
1,1.245213508605957,434579,0.2849780321121216,6,1.245213508605957,1.245213508605957,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
2,1.245213508605957,434579,0.2849780321121216,7,0.7578597068786621,0.7578597068786621,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
3,1.245213508605957,434579,0.2849780321121216,8,-1.7699817419052124,-1.7699817419052124,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
4,1.245213508605957,434579,0.2849780321121216,9,0.6959838271141052,0.6959838271141052,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
5,1.245213508605957,434579,0.2849780321121216,10,1.0936827659606934,1.0936827659606934,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
6,1.245213508605957,434579,0.2849780321121216,11,-0.7101204991340637,-0.7101204991340637,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
7,1.245213508605957,434579,0.2849780321121216,12,0.6676489114761353,0.6676489114761353,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
8,1.245213508605957,434579,0.2849780321121216,13,0.34159740805625916,0.34159740805625916,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
9,1.245213508605957,434579,0.2849780321121216,14,0.055087633430957794,0.055087633430957794,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
10,1.245213508605957,434579,0.2849780321121216,15,0.7933555841445923,0.7933555841445923,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
11,1.245213508605957,434579,0.2849780321121216,16,-2.3653855323791504,-2.3653855323791504,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
12,1.245213508605957,434579,0.2849780321121216,17,-9.744150161743164,-9.744150161743164,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
13,1.245213508605957,434579,0.2849780321121216,18,0.5620891451835632,0.5620891451835632,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
14,1.245213508605957,434579,0.2849780321121216,19,0.4241836667060852,0.4241836667060852,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
15,1.245213508605957,434579,0.2849780321121216,20,0.6579107046127319,0.6579107046127319,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
16,1.245213508605957,434579,0.2849780321121216,21,0.597168505191803,0.597168505191803,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
17,1.245213508605957,434579,0.2849780321121216,22,0.7280681729316711,0.7280681729316711,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
18,1.245213508605957,434579,0.2849780321121216,23,-1.5364727973937988,-1.5364727973937988,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
19,1.245213508605957,434579,0.2849780321121216,24,-0.6136597394943237,-0.6136597394943237,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
20,1.245213508605957,434579,0.2849780321121216,25,0.8106868863105774,0.8106868863105774,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
21,1.245213508605957,434579,0.2849780321121216,26,-0.2906707227230072,-0.2906707227230072,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
22,1.245213508605957,434579,0.2849780321121216,27,0.44331425428390503,0.44331425428390503,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
23,1.245213508605957,434579,0.2849780321121216,28,1.1713098287582397,1.1713098287582397,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
24,1.245213508605957,434579,0.2849780321121216,29,0.00923509243875742,0.00923509243875742,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
25,1.245213508605957,434579,0.2849780321121216,30,1.031190037727356,1.031190037727356,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
26,1.245213508605957,434579,0.2849780321121216,31,1.1848044395446777,1.1848044395446777,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
27,1.245213508605957,434579,0.2849780321121216,32,-1.9421318769454956,-1.9421318769454956,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
28,1.245213508605957,434579,0.2849780321121216,33,-0.10768703371286392,-0.10768703371286392,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
29,1.245213508605957,434579,0.2849780321121216,34,0.3889274597167969,0.3889274597167969,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
30,1.245213508605957,434579,0.2849780321121216,35,0.5724512338638306,0.5724512338638306,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
31,1.245213508605957,434579,0.2849780321121216,36,0.3552205562591553,0.3552205562591553,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
32,1.245213508605957,434579,0.2849780321121216,37,-0.5577831268310547,-0.5577831268310547,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
33,1.245213508605957,434579,0.2849780321121216,38,0.4450264871120453,0.4450264871120453,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
34,1.245213508605957,434579,0.2849780321121216,39,-0.3860480487346649,-0.3860480487346649,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
35,1.245213508605957,434579,0.2849780321121216,40,0.5238615274429321,0.5238615274429321,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
36,1.245213508605957,434579,0.2849780321121216,41,-0.5265420079231262,-0.5265420079231262,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
37,1.245213508605957,434579,0.2849780321121216,42,1.123735785484314,1.123735785484314,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
38,1.245213508605957,434579,0.2849780321121216,43,0.9506579041481018,0.9506579041481018,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
39,1.245213508605957,434579,0.2849780321121216,44,0.7190717458724976,0.7190717458724976,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
40,1.245213508605957,434579,0.2849780321121216,45,0.9080850481987,0.9080850481987,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
41,1.245213508605957,434579,0.2849780321121216,46,-0.8386468291282654,-0.8386468291282654,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
42,1.245213508605957,434579,0.2849780321121216,47,0.08076732605695724,0.08076732605695724,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
43,1.245213508605957,434579,0.2849780321121216,48,0.7188695073127747,0.7188695073127747,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
44,1.245213508605957,434579,0.2849780321121216,49,0.6170153617858887,0.6170153617858887,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
45,1.245213508605957,434579,0.2849780321121216,50,-1.0787314176559448,-1.0787314176559448,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
46,1.245213508605957,434579,0.2849780321121216,51,0.500767707824707,0.500767707824707,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
47,1.245213508605957,434579,0.2849780321121216,52,0.3839586079120636,0.3839586079120636,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
48,1.245213508605957,434579,0.2849780321121216,53,0.7989568710327148,0.7989568710327148,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
49,1.245213508605957,434579,0.2849780321121216,54,-1.2460883855819702,-1.2460883855819702,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
50,1.245213508605957,434579,0.2849780321121216,55,0.5755759477615356,0.5755759477615356,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
51,1.245213508605957,434579,0.2849780321121216,56,-0.9270341992378235,-0.9270341992378235,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
52,1.245213508605957,434579,0.2849780321121216,57,-0.3990699350833893,-0.3990699350833893,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
53,1.245213508605957,434579,0.2849780321121216,58,0.2286023050546646,0.2286023050546646,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
54,1.245213508605957,434579,0.2849780321121216,59,-2.096895694732666,-2.096895694732666,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
55,1.245213508605957,434579,0.2849780321121216,60,0.45205870270729065,0.45205870270729065,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
56,1.245213508605957,434579,0.2849780321121216,61,-0.7610718607902527,-0.7610718607902527,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
57,1.245213508605957,434579,0.2849780321121216,62,0.8974878787994385,0.8974878787994385,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
58,1.245213508605957,434579,0.2849780321121216,63,1.0477737188339233,1.0477737188339233,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
59,1.245213508605957,434579,0.2849780321121216,64,-0.7229284048080444,-0.7229284048080444,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
60,1.245213508605957,434579,0.2849780321121216,65,1.044313669204712,1.044313669204712,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
61,1.245213508605957,434579,0.2849780321121216,66,-0.9584727883338928,-0.9584727883338928,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
62,1.245213508605957,434579,0.2849780321121216,67,-0.3189438283443451,-0.3189438283443451,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
63,1.245213508605957,434579,0.2849780321121216,68,0.08179352432489395,0.08179352432489395,random_search,500hpa,110,2,1.5301915407180786,1038240,2075040,3.85000199847432e-06
