seed,model,wpn,lml,mse_obs,rmse_obs,nlpd_obs,learned_noise_var,n_train,n_test
103,GRF(wpn=8192),8192.0,25.701084009007573,0.0642664305881876,0.2535082456019678,0.3755590368958791,0.0048293811177177,90,810
103,GRF-ablation(wpn=8192),8192.0,22.595261680310717,0.0709042633078331,0.266278544587868,0.4480430342636849,0.0088683654975461,90,810
104,Diffusion,,28.110006867969105,0.0519942168198648,0.228022404205957,0.2135238388333508,0.010110426167177,90,810
104,GRF(wpn=2),2.0,18.85509491779314,0.0389471585037705,0.1973503445747448,-0.0672283129196544,0.0065719211226072,90,810
104,GRF-ablation(wpn=2),2.0,-47.04258964474212,0.0425084234713302,0.2061757101875248,0.4784193769871048,0.0093729603326448,90,810
104,GRF(wpn=4),4.0,17.19268875796564,0.0375908995551428,0.193883726896155,-0.1431658894748102,0.0092326191318338,90,810
104,GRF-ablation(wpn=4),4.0,-5.324042928408687,0.0369041512941529,0.1921045322061738,0.0140801312999254,0.0093923167027096,90,810
104,GRF(wpn=8),8.0,19.0548021014898,0.0381511467872221,0.1953231854829889,-0.1347182621531558,0.0066359763438406,90,810
104,GRF-ablation(wpn=8),8.0,4.0558158685530685,0.0378102802854671,0.194448657196359,-0.0911547298109925,0.0093550273433783,90,810
104,GRF(wpn=16),16.0,18.33265402978283,0.0367294959824201,0.1916494090322746,-0.1768867981066569,0.0089662646726679,90,810
104,GRF-ablation(wpn=16),16.0,10.496369636902614,0.0389818862809999,0.1974383100641817,-0.1414981535265927,0.0093149192663732,90,810
104,GRF(wpn=32),32.0,21.003270503292057,0.0387874321457004,0.1969452516454774,-0.1360318271736185,0.0063430716950392,90,810
104,GRF-ablation(wpn=32),32.0,18.47555617024743,0.0402119182079324,0.2005290956642762,-0.1606323937400383,0.0090607876412468,90,810
104,GRF(wpn=64),64.0,20.157005939075447,0.0383838154967668,0.1959178794719023,-0.1680597702880718,0.0062211574084403,90,810
104,GRF-ablation(wpn=64),64.0,22.61847835204577,0.0431565983257803,0.2077416624699542,-0.1352382157768773,0.0092989080517715,90,810
104,GRF(wpn=128),128.0,26.647650124047743,0.0387248255987675,0.1967862434185062,-0.1162114595883782,0.0053529094469128,90,810
104,GRF-ablation(wpn=128),128.0,25.447440175664497,0.0446458397431861,0.2112956216848474,-0.0955966951531727,0.0092965395434967,90,810
104,GRF(wpn=256),256.0,26.90474667610269,0.0405230487208496,0.2013033748372084,-0.1095920068183156,0.0052004786423714,90,810
104,GRF-ablation(wpn=256),256.0,27.714805585286328,0.0454782667680245,0.2132563405107208,-0.0595239218377513,0.0092682652828601,90,810
104,GRF(wpn=512),512.0,23.70499819995084,0.0408446537462747,0.202100603032932,-0.1300834166301771,0.0062138255906716,90,810
104,GRF-ablation(wpn=512),512.0,28.69009135319307,0.0496968345394129,0.2229278684673878,0.1178710999479139,0.0091778382528166,90,810
104,GRF(wpn=1024),1024.0,23.82701068059427,0.0438582014510419,0.2094234978483597,-0.0742864732736634,0.0059186788616782,90,810
