iteration,best_value,best_point,regret,dataset_size,batch_mean,batch_std,batch_max,algorithm,bo_seed,bo_run,data_seed,ground_truth_best,n_nodes,batch_size,retrain_interval,graph_type
7,11.724129788375594,436669,0.2546146944589047,8000,2.2699407748998675,1.9707816192125887,11.705737282276266,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
8,11.724129788375594,436669,0.2546146944589047,9000,2.28069136887232,2.030568295116162,11.669174694625653,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
9,11.724129788375594,436669,0.2546146944589047,10000,2.2990583741484785,2.041378749596058,11.420388989858523,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
10,11.724129788375594,436669,0.2546146944589047,11000,2.315507663989316,2.1373387339093504,11.638676702979513,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
11,11.776476199651523,436666,0.20226828318297585,12000,2.2921893212798787,2.070919294713365,11.776476199651523,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
12,11.776476199651523,436666,0.20226828318297585,13000,2.344683034191469,2.1169737607401586,11.755372882940204,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
13,11.776476199651523,436666,0.20226828318297585,14000,2.268421948495616,2.1399586427579242,11.419498541006302,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
14,11.776476199651523,436666,0.20226828318297585,15000,2.2601863236939703,2.1779185089556035,11.61831329862833,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
15,11.838067512870353,430665,0.14067696996414547,16000,2.372146995342686,2.187020975173592,11.838067512870353,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
16,11.838067512870353,430665,0.14067696996414547,17000,2.2844153664914155,2.1240811121185126,11.327402491786449,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
17,11.890488836399939,436657,0.08825564643455941,18000,2.390666676706518,2.244698269694126,11.890488836399939,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
18,11.890488836399939,436657,0.08825564643455941,19000,2.2694833712217495,2.0798671736234726,11.30927338101961,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
19,11.890488836399939,436657,0.08825564643455941,20000,2.3354255975454667,1.9647912347006735,11.280358062040685,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
20,11.890488836399939,436657,0.08825564643455941,21000,2.3633654162962303,2.148949526303627,11.453242598752837,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
21,11.890488836399939,436657,0.08825564643455941,22000,2.307687101303678,1.977773043806257,11.655325110020879,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
22,11.890488836399939,436657,0.08825564643455941,23000,2.376648689648501,2.1102160308117393,11.773561418700918,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
23,11.890488836399939,436657,0.08825564643455941,24000,2.258751546599439,2.018449626445978,11.653956856723694,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
24,11.890488836399939,436657,0.08825564643455941,25000,2.4410523732984752,2.231440049553314,11.669174694625653,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
25,11.890488836399939,436657,0.08825564643455941,26000,2.401800830371225,2.2585603388283775,11.531491372257692,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
26,11.890488836399939,436657,0.08825564643455941,27000,2.26984800811865,2.047939183934796,11.46461189338737,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
27,11.890488836399939,436657,0.08825564643455941,28000,2.3272651733812335,2.212433642445948,11.614722144680227,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
28,11.890488836399939,436657,0.08825564643455941,29000,2.278207394839953,2.147203505631299,11.775861892880751,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
29,11.890488836399939,436657,0.08825564643455941,30000,2.2794762377101643,2.0643206034269777,11.575181737515036,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
30,11.890488836399939,436657,0.08825564643455941,31000,2.2063310564786054,1.9900957144368654,11.454505386813347,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
1,11.625908150908723,433689,0.3528363319257757,2000,2.302748506867767,2.0930434362180748,11.625908150908723,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
2,11.625908150908723,433689,0.3528363319257757,3000,2.3316060817576028,2.066556853490821,11.588267436351206,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
3,11.625908150908723,433689,0.3528363319257757,4000,2.3690510494361745,2.2417524842547634,11.58121077227066,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
4,11.625908150908723,433689,0.3528363319257757,5000,2.263039018965842,2.034764592116991,11.333707646484521,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
5,11.625908150908723,433689,0.3528363319257757,6000,2.187523176676681,2.082411128115854,11.623832497445056,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
6,11.625908150908723,433689,0.3528363319257757,7000,2.2038229160139,2.044095834651263,11.570318409361846,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
7,11.625908150908723,433689,0.3528363319257757,8000,2.2864947130620057,2.101189359111261,11.452659275742967,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
8,11.759176816777202,440662,0.21956766605729605,9000,2.3422251449913585,2.1270358004461736,11.759176816777202,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
9,11.759176816777202,440662,0.21956766605729605,10000,2.2625142593808416,2.045786341191227,11.604157831885347,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
10,11.759176816777202,440662,0.21956766605729605,11000,2.2678757298918937,2.091745734068746,11.487683335982465,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
11,11.759176816777202,440662,0.21956766605729605,12000,2.280347185258457,2.1031085604476947,11.459845976323322,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
12,11.759176816777202,440662,0.21956766605729605,13000,2.3704875901407085,2.129745839941816,11.689742232341489,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
13,11.759176816777202,440662,0.21956766605729605,14000,2.4046056102798192,2.1199667397376505,11.717906744009762,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
14,11.759176816777202,440662,0.21956766605729605,15000,2.322870163193808,2.165814423108055,11.309739617751738,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
15,11.759176816777202,440662,0.21956766605729605,16000,2.3942034390005764,2.1255640459772516,11.733066427769735,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
16,11.759176816777202,440662,0.21956766605729605,17000,2.269832890227818,2.108588611197012,11.57310432315548,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
17,11.759176816777202,440662,0.21956766605729605,18000,2.32055550465436,2.0835644878259383,11.591729506194271,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
18,11.759176816777202,440662,0.21956766605729605,19000,2.2942571033817565,2.1064011210666935,11.57945319725973,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
19,11.759176816777202,440662,0.21956766605729605,20000,2.2878775452458897,2.010214008247128,10.645965114666113,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
20,11.759176816777202,440662,0.21956766605729605,21000,2.285067231752367,2.0510601369972696,11.603837540868515,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
21,11.759176816777202,440662,0.21956766605729605,22000,2.280337981514174,2.0758365696656886,11.706939766355648,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
22,11.759176816777202,440662,0.21956766605729605,23000,2.4155123390866966,2.0970614935908385,11.654027262555022,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
23,11.865440417430197,440687,0.11330406540430182,24000,2.3151134140669893,2.0835302439567487,11.865440417430197,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
24,11.865440417430197,440687,0.11330406540430182,25000,2.308463059282574,2.0410058217501352,10.7184676533856,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
25,11.865440417430197,440687,0.11330406540430182,26000,2.29387630319454,2.0123572900793865,11.067207029595078,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
26,11.865440417430197,440687,0.11330406540430182,27000,2.2272730806566288,2.001913413573384,11.653854761071095,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
27,11.865440417430197,440687,0.11330406540430182,28000,2.2599825259706123,2.094537720329652,11.48124507129156,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
28,11.865440417430197,440687,0.11330406540430182,29000,2.3237181888957417,2.1357584810379997,11.427725918722231,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
29,11.865440417430197,440687,0.11330406540430182,30000,2.242983006288666,2.0190019407962487,11.373473745457003,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
30,11.865440417430197,440687,0.11330406540430182,31000,2.2796529581533043,2.1167593756785426,11.367334978696444,random_search,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
1,11.705349229167627,438663,0.27339525366687134,1012,10.975610661977939,0.496740057541685,11.705349229167627,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
2,11.888923352824028,437663,0.08982113001047054,1017,11.778643431002012,0.06929807647959635,11.888923352824028,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
3,11.888923352824028,437663,0.08982113001047054,1023,11.686278818345043,0.0713196240053649,11.803476151630111,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
4,11.888923352824028,437663,0.08982113001047054,1026,11.731941641281955,0.03909641198236146,11.759995123314802,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
5,11.888923352824028,437663,0.08982113001047054,2026,2.269830712420725,1.9800974667690618,11.109148612894755,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
6,11.888923352824028,437663,0.08982113001047054,3026,2.2587415404506923,2.098567235691913,11.257214243431445,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
7,11.888923352824028,437663,0.08982113001047054,4026,2.289580694169309,2.091957479583191,11.604792325108068,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
8,11.888923352824028,437663,0.08982113001047054,5026,2.3608325024352053,2.069569906497586,11.592345726186936,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
9,11.888923352824028,437663,0.08982113001047054,6026,2.2943364562262665,2.192509735544808,11.643928372989485,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
10,11.888923352824028,437663,0.08982113001047054,7026,2.2663446192061376,2.099226810820034,11.303892561715124,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
11,11.888923352824028,437663,0.08982113001047054,8026,2.198419944959034,2.0601420373595634,11.700815436263941,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
12,11.888923352824028,437663,0.08982113001047054,9026,2.3152507322850537,2.080801242471228,11.539455564889817,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
13,11.888923352824028,437663,0.08982113001047054,10026,2.4686305651131737,2.2069725980483352,11.665779583833439,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
14,11.888923352824028,437663,0.08982113001047054,11026,2.302118646865354,2.111827957977951,11.550123362143113,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
15,11.888923352824028,437663,0.08982113001047054,12026,2.364853213949802,2.1030994930609404,11.707610147824795,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
16,11.888923352824028,437663,0.08982113001047054,13026,2.2627073961936173,2.1081816362233066,11.521778398460372,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
17,11.888923352824028,437663,0.08982113001047054,14026,2.336436419919858,2.1573389977659647,11.56587667138659,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
18,11.888923352824028,437663,0.08982113001047054,15026,2.174657950723137,2.0450530823675526,10.83667179268912,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
19,11.888923352824028,437663,0.08982113001047054,16026,2.314159718973603,2.088301891140753,11.786996448932637,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
20,11.888923352824028,437663,0.08982113001047054,17026,2.273365870487342,2.177311513810505,11.821565337352604,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
21,11.888923352824028,437663,0.08982113001047054,17030,11.748363193414171,0.04926473529381591,11.797539387669026,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
22,11.888923352824028,437663,0.08982113001047054,18030,2.219686534682156,2.070203718887111,11.388418246604184,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
23,11.888923352824028,437663,0.08982113001047054,19030,2.2844214957699607,1.9920801310255276,11.021563620618162,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
24,11.888923352824028,437663,0.08982113001047054,20030,2.2563442966616614,2.067673538356308,11.705441340908605,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
25,11.888923352824028,437663,0.08982113001047054,21030,2.2515597930905313,2.0501758571619306,11.361594822357016,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
26,11.888923352824028,437663,0.08982113001047054,22030,2.2232844186450156,2.0903697035143796,11.628037953269148,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
27,11.888923352824028,437663,0.08982113001047054,23030,2.3096045112007566,2.1129699216142086,11.80688779024395,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
28,11.888923352824028,437663,0.08982113001047054,23034,11.65532100920231,0.0747559470880553,11.724328359136816,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
29,11.888923352824028,437663,0.08982113001047054,24034,2.271775522696227,2.1490622327155835,11.604157831885347,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
30,11.888923352824028,437663,0.08982113001047054,25034,2.2356996976597783,2.087864394378659,11.587352720378375,bfs,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
1,11.75616495241,445675,0.22257953042449863,1012,11.51740798828969,0.17801786390511193,11.75616495241,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
2,11.766324092654033,444675,0.21242039018046555,1017,11.671093544801355,0.062158894094273394,11.766324092654033,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
3,11.792699710090863,443675,0.18604477274363518,1019,11.726120370924148,0.0665793391667151,11.792699710090863,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
4,11.792699710090863,443675,0.18604477274363518,1022,11.61964383726056,0.02109796543022623,11.648607924300215,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
5,11.792699710090863,443675,0.18604477274363518,2022,2.3544819751880586,2.12865450780584,11.488340550933733,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
6,11.792699710090863,443675,0.18604477274363518,3022,2.2459727667701386,2.085653236984944,11.444407657914365,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
7,11.792699710090863,443675,0.18604477274363518,4022,2.3113959561239255,2.059803606364854,11.43342661321406,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
8,11.792699710090863,443675,0.18604477274363518,5022,2.3842418320792285,2.198088395196131,11.67386977924935,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
9,11.792699710090863,443675,0.18604477274363518,6022,2.325564269627067,2.143332832584689,11.736485849294239,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
10,11.838067512870353,430665,0.14067696996414547,7022,2.271897695453448,2.0842854868372513,11.838067512870353,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
11,11.838067512870353,430665,0.14067696996414547,7026,11.561005940549329,0.12023561179659711,11.703593455480696,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
12,11.838067512870353,430665,0.14067696996414547,8026,2.2094396094346886,2.0428082404795513,11.620595485332041,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
13,11.838067512870353,430665,0.14067696996414547,9026,2.3696124958276368,2.1697850226883704,11.781466590590204,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
14,11.838067512870353,430665,0.14067696996414547,9030,11.617771267763315,0.06451185570510008,11.695753988015031,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
15,11.838067512870353,430665,0.14067696996414547,10030,2.254742636639919,2.0083796255674313,11.151083309187845,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
16,11.838067512870353,430665,0.14067696996414547,11030,2.2062000583752477,1.9991162317997988,11.821565337352604,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
17,11.838067512870353,430665,0.14067696996414547,11034,11.748363193414171,0.04926473529381591,11.797539387669026,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
18,11.838067512870353,430665,0.14067696996414547,11037,11.612617166624839,0.07839738284278011,11.69443728450972,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
19,11.838067512870353,430665,0.14067696996414547,12037,2.2960101535604474,2.1526937253276497,11.570187931600042,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
20,11.838067512870353,430665,0.14067696996414547,13037,2.2710487255375558,2.1140802754779116,11.586171686138107,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
21,11.838067512870353,430665,0.14067696996414547,14037,2.289117490692677,2.099105315581061,11.460890999658202,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
22,11.838067512870353,430665,0.14067696996414547,15037,2.348653922749877,1.9893785484906146,11.336010696021148,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
23,11.89493270081133,441676,0.08381178202316875,16037,2.2948934024867294,2.1371385207906717,11.89493270081133,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
24,11.89493270081133,441676,0.08381178202316875,16041,11.669385892970055,0.032799123961187275,11.710665471818649,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
25,11.89493270081133,441676,0.08381178202316875,17041,2.348498043821865,2.136120661562718,11.578979708561649,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
26,11.89493270081133,441676,0.08381178202316875,18041,2.358705593915161,2.0680766179217986,11.499256091978094,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
27,11.89493270081133,441676,0.08381178202316875,19041,2.3382472434741626,2.1248785710151403,11.705913979288189,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
28,11.89493270081133,441676,0.08381178202316875,20041,2.28599584165086,2.147145325781783,11.645239504290785,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
29,11.89493270081133,441676,0.08381178202316875,21041,2.1418045771447978,2.00921780768062,11.823639756660148,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
30,11.89493270081133,441676,0.08381178202316875,21044,11.580817660385717,0.007495307667876232,11.590062218330564,bfs,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
1,11.573930771200807,426653,0.4048137116336914,1012,11.370610936775988,0.12151704324673755,11.573930771200807,bfs,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
2,11.654570682483703,426652,0.32417380035079546,1020,11.529182488543814,0.07300001303107803,11.654570682483703,bfs,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
3,11.89477398780977,426651,0.08397049502472775,1024,11.61269391082916,0.16370985660694395,11.89477398780977,bfs,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
4,11.89477398780977,426651,0.08397049502472775,1026,11.443059028286388,0.02181621926681032,11.464875247553199,bfs,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
5,11.89477398780977,426651,0.08397049502472775,2026,2.2508753723612744,2.0348876800483144,11.598471187494159,bfs,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
6,11.89477398780977,426651,0.08397049502472775,3026,2.3169631068852024,2.1735723915140834,11.574455446880956,bfs,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
7,11.89477398780977,426651,0.08397049502472775,4026,2.350905043693654,2.1460913092812,11.586281067833992,bfs,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
8,11.89477398780977,426651,0.08397049502472775,5026,2.2184187545526872,2.011653935861585,11.604100913162783,bfs,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
9,11.89477398780977,426651,0.08397049502472775,6026,2.2752584605019845,2.1348542966521737,11.609840570890473,bfs,120,3,42,11.978744482834498,1000000,1000,10000,grid_multimodal
