n_nodes,n_edges,seed,sparse_rw_time,dense_rw_time,sparse_size_mb,dense_size_mb,sparse_dense_equiv_mb,compression_ratio,time_speedup,sparse_file_size_mb,dense_file_size_mb,sparse_total_nnz,sparse_avg_nnz_per_matrix,graph_sparsity,step_matrix_sparsity,run_dense,is_feasible,has_dense_data
2048,2048,44,0.9556307792663574,,0.28125,,96.0,,,0.23513317108154297,,18432,6144.0,0.0009765625,0.00146484375,False,True,True
2048,2048,45,0.9249000549316406,,0.2812347412109375,,96.0,,,0.2351217269897461,,18431,6143.666666666667,0.0009765625,0.0014647642771402996,False,True,True
2048,2048,46,0.9155583381652832,,0.2812347412109375,,96.0,,,0.2351217269897461,,18431,6143.666666666667,0.0009765625,0.0014647642771402996,False,True,True
4096,4096,42,1.7471933364868164,,0.5625,,384.0,,,0.4695253372192383,,36864,12288.0,0.00048828125,0.000732421875,False,True,True
4096,4096,43,1.727400302886963,,0.5625,,384.0,,,0.4695253372192383,,36864,12288.0,0.00048828125,0.000732421875,False,True,True
4096,4096,44,1.7153217792510986,,0.5624847412109375,,384.0,,,0.4695138931274414,,36863,12287.666666666666,0.00048828125,0.0007324020067850748,False,True,True
4096,4096,45,1.7421936988830566,,0.562469482421875,,384.0,,,0.46950244903564453,,36862,12287.333333333334,0.00048828125,0.0007323821385701498,False,True,True
4096,4096,46,1.7726070880889893,,0.562469482421875,,384.0,,,0.46950244903564453,,36862,12287.333333333334,0.00048828125,0.0007323821385701498,False,True,True
8192,8192,42,3.4770195484161377,,1.1249847412109375,,1536.0,,,0.9382724761962891,,73727,24575.666666666668,0.000244140625,0.00036620597044626874,False,True,True
8192,8192,43,3.4042770862579346,,1.1249847412109375,,1536.0,,,0.9382724761962891,,73727,24575.666666666668,0.000244140625,0.00036620597044626874,False,True,True
8192,8192,44,3.374077320098877,,1.1249542236328125,,1536.0,,,0.9382495880126953,,73725,24575.0,0.000244140625,0.00036619603633880615,False,True,True
8192,8192,45,3.4029664993286133,,1.1249542236328125,,1536.0,,,0.9382495880126953,,73725,24575.0,0.000244140625,0.00036619603633880615,False,True,True
8192,8192,46,3.4705848693847656,,1.1249542236328125,,1536.0,,,0.9382495880126953,,73725,24575.0,0.000244140625,0.00036619603633880615,False,True,True
16384,16384,42,6.768215179443359,,2.24993896484375,,6144.0,,,1.875767707824707,,147452,49150.666666666664,0.0001220703125,0.0001831005016962687,False,True,True
16384,16384,43,6.776929616928101,,2.249969482421875,,6144.0,,,1.8757905960083008,,147454,49151.333333333336,0.0001220703125,0.00018310298522313437,False,True,True
16384,16384,44,6.765847682952881,,2.2499542236328125,,6144.0,,,1.875779151916504,,147453,49151.0,0.0001220703125,0.00018310174345970154,False,True,True
16384,16384,45,6.751544237136841,,2.24993896484375,,6144.0,,,1.875767707824707,,147452,49150.666666666664,0.0001220703125,0.0001831005016962687,False,True,True
16384,16384,46,6.720793008804321,,2.24993896484375,,6144.0,,,1.875767707824707,,147452,49150.666666666664,0.0001220703125,0.0001831005016962687,False,True,True
